user_id,user_username,post_id,likedAt
34,maria-sophiada-mota_34,69,2025-12-15T22:44:55.854786
19,pietroalves_19,69,2025-12-16T03:44:55.854786
46,duartedaniel_46,69,2025-12-16T05:44:55.854786
32,mariahcunha_32,69,2025-12-15T15:44:55.854786
27,goncalvesbenjamim_27,69,2025-12-18T02:44:55.854786
11,aragaovalentina_11,69,2025-12-17T09:44:55.854786
45,odias_45,70,2026-01-08T23:44:55.854800
24,jaragao_24,70,2026-01-10T19:44:55.854800
9,anthony-gabrielbarbosa_9,70,2026-01-09T03:44:55.854800
29,maria-florsampaio_29,70,2026-01-08T22:44:55.854800
39,maria-isismoreira_39,70,2026-01-08T15:44:55.854800
34,maria-sophiada-mota_34,70,2026-01-11T02:44:55.854800
22,cmacedo_22,70,2026-01-10T20:44:55.854800
12,mcassiano_12,70,2026-01-08T18:44:55.854800
20,luiza98_20,70,2026-01-09T14:44:55.854800
2,rfernandes_2,70,2026-01-09T02:44:55.854800
8,jose-miguelribeiro_8,70,2026-01-08T17:44:55.854800
15,gustavo-henrique24_15,70,2026-01-11T06:44:55.854800
48,ada-mota_48,70,2026-01-08T20:44:55.854800
10,ribeirolorena_10,70,2026-01-11T01:44:55.854800
46,duartedaniel_46,70,2026-01-09T04:44:55.854800
42,dda-cruz_42,70,2026-01-09T21:44:55.854800
38,luna17_38,70,2026-01-08T18:44:55.854800
14,kpinto_14,70,2026-01-08T21:44:55.854800
50,vda-rocha_50,70,2026-01-10T03:44:55.854800
1,alvesyan_1,71,2025-12-10T21:44:55.854815
49,lunna09_49,71,2025-12-09T02:44:55.854815
7,natalia93_7,71,2025-12-09T12:44:55.854815
8,jose-miguelribeiro_8,71,2025-12-10T10:44:55.854815
39,maria-isismoreira_39,71,2025-12-10T13:44:55.854815
14,kpinto_14,71,2025-12-10T19:44:55.854815
38,luna17_38,71,2025-12-09T16:44:55.854815
13,isiscampos_13,71,2025-12-11T06:44:55.854815
12,mcassiano_12,71,2025-12-09T18:44:55.854815
23,oleao_23,71,2025-12-10T17:44:55.854815
2,rfernandes_2,71,2025-12-09T03:44:55.854815
6,qmoura_6,71,2025-12-10T05:44:55.854815
10,ribeirolorena_10,71,2025-12-09T04:44:55.854815
18,luiz-gustavojesus_18,71,2025-12-11T00:44:55.854815
41,liamdas-neves_41,71,2025-12-09T03:44:55.854815
36,rebecagarcia_36,71,2025-12-11T07:44:55.854815
11,aragaovalentina_11,71,2025-12-09T06:44:55.854815
33,da-rochapedro-miguel_33,71,2025-12-11T04:44:55.854815
16,viniciuscastro_16,71,2025-12-10T11:44:55.854815
17,ccardoso_17,71,2025-12-10T01:44:55.854815
19,pietroalves_19,71,2025-12-11T12:44:55.854815
3,novaesana-beatriz_3,71,2025-12-08T18:44:55.854815
4,pereiraluigi_4,71,2025-12-08T23:44:55.854815
27,goncalvesbenjamim_27,71,2025-12-10T06:44:55.854815
30,pastorryan_30,71,2025-12-11T04:44:55.854815
25,raquel73_25,71,2025-12-09T03:44:55.854815
50,vda-rocha_50,71,2025-12-10T14:44:55.854815
31,ucavalcanti_31,71,2025-12-10T01:44:55.854815
48,ada-mota_48,71,2025-12-10T23:44:55.854815
22,cmacedo_22,71,2025-12-10T04:44:55.854815
44,mayaandrade_44,71,2025-12-10T21:44:55.854815
46,duartedaniel_46,71,2025-12-09T17:44:55.854815
37,da-conceicaoalicia_37,71,2025-12-11T11:44:55.854815
24,jaragao_24,71,2025-12-10T17:44:55.854815
28,souzavalentina_28,71,2025-12-10T02:44:55.854815
15,gustavo-henrique24_15,71,2025-12-10T19:44:55.854815
32,mariahcunha_32,71,2025-12-09T13:44:55.854815
9,anthony-gabrielbarbosa_9,71,2025-12-08T21:44:55.854815
42,dda-cruz_42,71,2025-12-11T01:44:55.854815
47,rda-paz_47,71,2025-12-10T12:44:55.854815
26,teixeiragabrielly_26,71,2025-12-09T11:44:55.854815
29,maria-florsampaio_29,71,2025-12-08T14:44:55.854815
32,mariahcunha_32,72,2026-02-01T02:44:55.854830
44,mayaandrade_44,72,2026-02-01T04:44:55.854830
7,natalia93_7,72,2026-02-01T21:44:55.854830
26,teixeiragabrielly_26,72,2026-02-03T03:44:55.854830
29,maria-florsampaio_29,72,2026-02-03T04:44:55.854830
34,maria-sophiada-mota_34,72,2026-02-01T18:44:55.854830
43,ccassiano_43,72,2026-02-01T06:44:55.854830
6,qmoura_6,72,2026-01-31T16:44:55.854830
8,jose-miguelribeiro_8,72,2026-02-01T01:44:55.854830
10,ribeirolorena_10,72,2026-01-31T19:44:55.854830
47,rda-paz_47,72,2026-01-31T21:44:55.854830
40,igor68_40,72,2026-02-03T04:44:55.854830
38,luna17_38,72,2026-01-31T16:44:55.854830
48,ada-mota_48,72,2026-02-01T11:44:55.854830
11,aragaovalentina_11,72,2026-02-02T13:44:55.854830
5,pgoncalves_5,72,2026-02-02T06:44:55.854830
24,jaragao_24,72,2026-02-01T08:44:55.854830
13,isiscampos_13,72,2026-02-02T03:44:55.854830
22,cmacedo_22,72,2026-02-01T01:44:55.854830
37,da-conceicaoalicia_37,72,2026-01-31T22:44:55.854830
20,luiza98_20,72,2026-02-03T07:44:55.854830
28,souzavalentina_28,72,2026-02-03T04:44:55.854830
33,da-rochapedro-miguel_33,72,2026-02-03T00:44:55.854830
4,pereiraluigi_4,72,2026-02-01T14:44:55.854830
42,dda-cruz_42,72,2026-02-02T02:44:55.854830
14,kpinto_14,72,2026-02-03T04:44:55.854830
45,odias_45,72,2026-02-03T03:44:55.854830
16,viniciuscastro_16,72,2026-02-03T05:44:55.854830
9,anthony-gabrielbarbosa_9,72,2026-02-01T22:44:55.854830
19,pietroalves_19,72,2026-02-03T10:44:55.854830
21,natalia46_21,72,2026-02-02T08:44:55.854830
50,vda-rocha_50,72,2026-02-03T10:44:55.854830
46,duartedaniel_46,72,2026-02-03T10:44:55.854830
12,mcassiano_12,72,2026-01-31T15:44:55.854830
23,oleao_23,72,2026-01-31T17:44:55.854830
36,rebecagarcia_36,72,2026-02-02T20:44:55.854830
41,liamdas-neves_41,72,2026-02-01T04:44:55.854830
31,ucavalcanti_31,72,2026-02-02T14:44:55.854830
39,maria-isismoreira_39,72,2026-02-02T22:44:55.854830
30,pastorryan_30,72,2026-02-02T05:44:55.854830
35,da-cunhamaria-liz_35,72,2026-02-02T13:44:55.854830
3,novaesana-beatriz_3,72,2026-02-02T21:44:55.854830
17,ccardoso_17,72,2026-02-02T23:44:55.854830
3,novaesana-beatriz_3,73,2025-12-21T12:44:55.854843
12,mcassiano_12,73,2025-12-20T03:44:55.854843
11,aragaovalentina_11,74,2026-01-28T10:44:55.854857
32,mariahcunha_32,74,2026-01-28T17:44:55.854857
28,souzavalentina_28,74,2026-01-28T09:44:55.854857
9,anthony-gabrielbarbosa_9,74,2026-01-26T20:44:55.854857
20,luiza98_20,74,2026-01-27T20:44:55.854857
25,raquel73_25,74,2026-01-27T20:44:55.854857
49,lunna09_49,74,2026-01-27T19:44:55.854857
8,jose-miguelribeiro_8,74,2026-01-28T04:44:55.854857
37,da-conceicaoalicia_37,74,2026-01-26T23:44:55.854857
44,mayaandrade_44,74,2026-01-26T21:44:55.854857
36,rebecagarcia_36,74,2026-01-28T04:44:55.854857
35,da-cunhamaria-liz_35,74,2026-01-27T03:44:55.854857
42,dda-cruz_42,74,2026-01-28T08:44:55.854857
31,ucavalcanti_31,74,2026-01-27T10:44:55.854857
38,luna17_38,74,2026-01-26T15:44:55.854857
50,vda-rocha_50,74,2026-01-29T09:44:55.854857
33,da-rochapedro-miguel_33,74,2026-01-28T06:44:55.854857
4,pereiraluigi_4,74,2026-01-26T17:44:55.854857
26,teixeiragabrielly_26,74,2026-01-28T23:44:55.854857
47,rda-paz_47,74,2026-01-28T19:44:55.854857
16,viniciuscastro_16,74,2026-01-29T13:44:55.854857
19,pietroalves_19,74,2026-01-29T06:44:55.854857
13,isiscampos_13,74,2026-01-28T18:44:55.854857
46,duartedaniel_46,74,2026-01-27T23:44:55.854857
22,cmacedo_22,74,2026-01-26T15:44:55.854857
12,mcassiano_12,74,2026-01-29T01:44:55.854857
10,ribeirolorena_10,74,2026-01-26T15:44:55.854857
39,maria-isismoreira_39,74,2026-01-28T05:44:55.854857
2,rfernandes_2,74,2026-01-28T13:44:55.854857
1,alvesyan_1,74,2026-01-28T14:44:55.854857
29,maria-florsampaio_29,74,2026-01-28T06:44:55.854857
41,liamdas-neves_41,74,2026-01-27T01:44:55.854857
5,pgoncalves_5,74,2026-01-29T03:44:55.854857
45,odias_45,74,2026-01-27T01:44:55.854857
17,ccardoso_17,74,2026-01-27T15:44:55.854857
48,ada-mota_48,74,2026-01-28T08:44:55.854857
30,pastorryan_30,74,2026-01-29T04:44:55.854857
24,jaragao_24,74,2026-01-29T05:44:55.854857
21,natalia46_21,74,2026-01-28T08:44:55.854857
23,oleao_23,74,2026-01-27T10:44:55.854857
6,qmoura_6,74,2026-01-28T03:44:55.854857
7,natalia93_7,74,2026-01-28T11:44:55.854857
27,goncalvesbenjamim_27,74,2026-01-28T20:44:55.854857
34,maria-sophiada-mota_34,74,2026-01-27T14:44:55.854857
3,novaesana-beatriz_3,74,2026-01-29T04:44:55.854857
5,pgoncalves_5,75,2026-01-18T12:44:55.854874
35,da-cunhamaria-liz_35,75,2026-01-17T15:44:55.854874
14,kpinto_14,75,2026-01-20T07:44:55.854874
19,pietroalves_19,75,2026-01-18T12:44:55.854874
17,ccardoso_17,75,2026-01-20T04:44:55.854874
4,pereiraluigi_4,75,2026-01-18T16:44:55.854874
20,luiza98_20,75,2026-01-20T00:44:55.854874
37,da-conceicaoalicia_37,75,2026-01-18T23:44:55.854874
26,teixeiragabrielly_26,75,2026-01-20T09:44:55.854874
15,gustavo-henrique24_15,75,2026-01-19T20:44:55.854874
40,igor68_40,75,2026-01-20T13:44:55.854874
6,qmoura_6,75,2026-01-17T20:44:55.854874
38,luna17_38,75,2026-01-20T07:44:55.854874
7,natalia93_7,75,2026-01-18T14:44:55.854874
22,cmacedo_22,75,2026-01-19T11:44:55.854874
18,luiz-gustavojesus_18,75,2026-01-20T00:44:55.854874
50,vda-rocha_50,75,2026-01-18T07:44:55.854874
31,ucavalcanti_31,75,2026-01-18T19:44:55.854874
28,souzavalentina_28,75,2026-01-18T08:44:55.854874
43,ccassiano_43,75,2026-01-19T03:44:55.854874
12,mcassiano_12,75,2026-01-19T20:44:55.854874
42,dda-cruz_42,75,2026-01-19T17:44:55.854874
3,novaesana-beatriz_3,75,2026-01-19T05:44:55.854874
21,natalia46_21,75,2026-01-17T21:44:55.854874
10,ribeirolorena_10,75,2026-01-18T15:44:55.854874
46,duartedaniel_46,75,2026-01-19T17:44:55.854874
29,maria-florsampaio_29,75,2026-01-18T23:44:55.854874
48,ada-mota_48,75,2026-01-19T01:44:55.854874
36,rebecagarcia_36,75,2026-01-18T09:44:55.854874
49,lunna09_49,75,2026-01-18T21:44:55.854874
11,aragaovalentina_11,75,2026-01-18T19:44:55.854874
33,da-rochapedro-miguel_33,75,2026-01-19T16:44:55.854874
23,oleao_23,75,2026-01-18T19:44:55.854874
13,isiscampos_13,75,2026-01-18T03:44:55.854874
9,anthony-gabrielbarbosa_9,75,2026-01-18T08:44:55.854874
24,jaragao_24,75,2026-01-18T13:44:55.854874
16,viniciuscastro_16,75,2026-01-17T16:44:55.854874
8,jose-miguelribeiro_8,75,2026-01-18T20:44:55.854874
44,mayaandrade_44,75,2026-01-19T04:44:55.854874
27,goncalvesbenjamim_27,75,2026-01-20T00:44:55.854874
36,rebecagarcia_36,76,2026-01-01T19:44:55.854898
28,souzavalentina_28,76,2026-01-01T03:44:55.854898
49,lunna09_49,76,2026-01-03T05:44:55.854898
42,dda-cruz_42,76,2026-01-01T04:44:55.854898
3,novaesana-beatriz_3,76,2026-01-03T07:44:55.854898
13,isiscampos_13,76,2026-01-03T08:44:55.854898
11,aragaovalentina_11,76,2026-01-01T21:44:55.854898
18,luiz-gustavojesus_18,76,2026-01-03T04:44:55.854898
9,anthony-gabrielbarbosa_9,76,2026-01-01T00:44:55.854898
2,rfernandes_2,76,2026-01-01T19:44:55.854898
17,ccardoso_17,76,2026-01-01T04:44:55.854898
43,ccassiano_43,76,2026-01-02T05:44:55.854898
50,vda-rocha_50,76,2026-01-02T07:44:55.854898
12,mcassiano_12,76,2026-01-02T14:44:55.854898
46,duartedaniel_46,76,2026-01-01T19:44:55.854898
32,mariahcunha_32,76,2026-01-02T19:44:55.854898
41,liamdas-neves_41,76,2026-01-01T16:44:55.854898
4,pereiraluigi_4,76,2026-01-01T07:44:55.854898
6,qmoura_6,76,2026-01-01T02:44:55.854898
44,mayaandrade_44,76,2026-01-01T11:44:55.854898
20,luiza98_20,76,2026-01-01T16:44:55.854898
10,ribeirolorena_10,76,2026-01-02T00:44:55.854898
48,ada-mota_48,76,2026-01-02T21:44:55.854898
38,luna17_38,76,2026-01-02T17:44:55.854898
14,kpinto_14,76,2026-01-01T21:44:55.854898
37,da-conceicaoalicia_37,76,2025-12-31T20:44:55.854898
22,cmacedo_22,76,2026-01-03T03:44:55.854898
24,jaragao_24,76,2026-01-03T09:44:55.854898
27,goncalvesbenjamim_27,76,2026-01-02T12:44:55.854898
45,odias_45,76,2026-01-01T03:44:55.854898
5,pgoncalves_5,76,2026-01-02T05:44:55.854898
28,souzavalentina_28,77,2025-12-18T15:44:55.854918
31,ucavalcanti_31,77,2025-12-18T09:44:55.854918
44,mayaandrade_44,77,2025-12-19T21:44:55.854918
16,viniciuscastro_16,77,2025-12-19T05:44:55.854918
18,luiz-gustavojesus_18,77,2025-12-19T17:44:55.854918
10,ribeirolorena_10,77,2025-12-17T17:44:55.854918
24,jaragao_24,77,2025-12-19T00:44:55.854918
49,lunna09_49,77,2025-12-17T23:44:55.854918
48,ada-mota_48,77,2025-12-20T03:44:55.854918
20,luiza98_20,77,2025-12-20T01:44:55.854918
2,rfernandes_2,77,2025-12-19T17:44:55.854918
39,maria-isismoreira_39,77,2025-12-19T07:44:55.854918
3,novaesana-beatriz_3,77,2025-12-19T19:44:55.854918
4,pereiraluigi_4,77,2025-12-18T01:44:55.854918
47,rda-paz_47,77,2025-12-18T09:44:55.854918
17,ccardoso_17,77,2025-12-18T22:44:55.854918
25,raquel73_25,77,2025-12-20T05:44:55.854918
41,liamdas-neves_41,77,2025-12-17T21:44:55.854918
42,dda-cruz_42,77,2025-12-19T10:44:55.854918
29,maria-florsampaio_29,77,2025-12-19T18:44:55.854918
26,teixeiragabrielly_26,77,2025-12-20T11:44:55.854918
22,cmacedo_22,77,2025-12-19T06:44:55.854918
37,da-conceicaoalicia_37,77,2025-12-19T23:44:55.854918
46,duartedaniel_46,77,2025-12-17T16:44:55.854918
8,jose-miguelribeiro_8,77,2025-12-17T19:44:55.854918
15,gustavo-henrique24_15,77,2025-12-18T12:44:55.854918
13,isiscampos_13,77,2025-12-19T21:44:55.854918
1,alvesyan_1,77,2025-12-18T06:44:55.854918
32,mariahcunha_32,77,2025-12-17T13:44:55.854918
9,anthony-gabrielbarbosa_9,77,2025-12-19T16:44:55.854918
45,odias_45,77,2025-12-18T14:44:55.854918
38,luna17_38,77,2025-12-19T04:44:55.854918
30,pastorryan_30,77,2025-12-19T05:44:55.854918
33,da-rochapedro-miguel_33,77,2025-12-17T23:44:55.854918
11,aragaovalentina_11,78,2025-12-06T17:44:55.854941
16,viniciuscastro_16,78,2025-12-06T05:44:55.854941
34,maria-sophiada-mota_34,78,2025-12-06T22:44:55.854941
46,duartedaniel_46,78,2025-12-07T02:44:55.854941
42,dda-cruz_42,78,2025-12-05T06:44:55.854941
9,anthony-gabrielbarbosa_9,78,2025-12-05T22:44:55.854941
39,maria-isismoreira_39,78,2025-12-05T11:44:55.854941
38,luna17_38,79,2025-12-11T15:44:55.854966
21,natalia46_21,79,2025-12-11T13:44:55.854966
19,pietroalves_19,79,2025-12-11T23:44:55.854966
13,isiscampos_13,79,2025-12-12T01:44:55.854966
6,qmoura_6,79,2025-12-13T04:44:55.854966
27,goncalvesbenjamim_27,79,2025-12-12T13:44:55.854966
24,jaragao_24,79,2025-12-11T05:44:55.854966
12,mcassiano_12,79,2025-12-12T20:44:55.854966
26,teixeiragabrielly_26,79,2025-12-11T15:44:55.854966
25,raquel73_25,79,2025-12-11T16:44:55.854966
37,da-conceicaoalicia_37,79,2025-12-12T01:44:55.854966
15,gustavo-henrique24_15,79,2025-12-11T13:44:55.854966
2,rfernandes_2,79,2025-12-12T18:44:55.854966
50,vda-rocha_50,79,2025-12-11T12:44:55.854966
36,rebecagarcia_36,79,2025-12-12T17:44:55.854966
39,maria-isismoreira_39,79,2025-12-11T07:44:55.854966
46,duartedaniel_46,79,2025-12-10T16:44:55.854966
30,pastorryan_30,79,2025-12-12T02:44:55.854966
47,rda-paz_47,79,2025-12-11T22:44:55.854966
9,anthony-gabrielbarbosa_9,79,2025-12-11T19:44:55.854966
23,oleao_23,79,2025-12-12T22:44:55.854966
28,souzavalentina_28,79,2025-12-11T20:44:55.854966
34,maria-sophiada-mota_34,79,2025-12-12T12:44:55.854966
40,igor68_40,79,2025-12-12T23:44:55.854966
32,mariahcunha_32,79,2025-12-10T23:44:55.854966
20,luiza98_20,79,2025-12-10T14:44:55.854966
14,kpinto_14,79,2025-12-13T01:44:55.854966
41,liamdas-neves_41,79,2025-12-11T06:44:55.854966
31,ucavalcanti_31,79,2025-12-12T06:44:55.854966
5,pgoncalves_5,79,2025-12-12T15:44:55.854966
3,novaesana-beatriz_3,79,2025-12-11T16:44:55.854966
43,ccassiano_43,79,2025-12-12T14:44:55.854966
29,maria-florsampaio_29,79,2025-12-12T19:44:55.854966
4,pereiraluigi_4,79,2025-12-11T21:44:55.854966
1,alvesyan_1,79,2025-12-10T22:44:55.854966
48,ada-mota_48,79,2025-12-11T01:44:55.854966
22,cmacedo_22,79,2025-12-13T12:44:55.854966
7,natalia93_7,79,2025-12-10T20:44:55.854966
8,jose-miguelribeiro_8,79,2025-12-10T19:44:55.854966
11,aragaovalentina_11,79,2025-12-12T07:44:55.854966
35,da-cunhamaria-liz_35,79,2025-12-11T19:44:55.854966
45,odias_45,79,2025-12-13T01:44:55.854966
17,ccardoso_17,79,2025-12-12T10:44:55.854966
43,ccassiano_43,80,2026-01-16T11:44:55.854990
39,maria-isismoreira_39,80,2026-01-16T20:44:55.854990
46,duartedaniel_46,80,2026-01-16T01:44:55.854990
3,novaesana-beatriz_3,80,2026-01-15T22:44:55.854990
1,alvesyan_1,80,2026-01-15T22:44:55.854990
17,ccardoso_17,80,2026-01-17T07:44:55.854990
33,da-rochapedro-miguel_33,80,2026-01-16T05:44:55.854990
40,igor68_40,80,2026-01-16T20:44:55.854990
25,raquel73_25,80,2026-01-15T10:44:55.854990
20,luiza98_20,80,2026-01-16T05:44:55.854990
26,teixeiragabrielly_26,80,2026-01-17T03:44:55.854990
24,jaragao_24,80,2026-01-15T08:44:55.854990
9,anthony-gabrielbarbosa_9,80,2026-01-17T12:44:55.854990
36,rebecagarcia_36,80,2026-01-16T21:44:55.854990
47,rda-paz_47,80,2026-01-14T19:44:55.854990
12,mcassiano_12,80,2026-01-15T13:44:55.854990
45,odias_45,80,2026-01-15T08:44:55.854990
11,aragaovalentina_11,80,2026-01-14T19:44:55.854990
32,mariahcunha_32,80,2026-01-15T18:44:55.854990
30,pastorryan_30,80,2026-01-15T12:44:55.854990
44,mayaandrade_44,80,2026-01-14T17:44:55.854990
29,maria-florsampaio_29,80,2026-01-17T01:44:55.854990
15,gustavo-henrique24_15,80,2026-01-15T22:44:55.854990
5,pgoncalves_5,80,2026-01-15T09:44:55.854990
37,da-conceicaoalicia_37,80,2026-01-17T00:44:55.854990
31,ucavalcanti_31,80,2026-01-16T20:44:55.854990
23,oleao_23,80,2026-01-15T03:44:55.854990
34,maria-sophiada-mota_34,80,2026-01-17T04:44:55.854990
14,kpinto_14,80,2026-01-14T18:44:55.854990
27,goncalvesbenjamim_27,80,2026-01-16T21:44:55.854990
38,luna17_38,80,2026-01-16T10:44:55.854990
4,pereiraluigi_4,80,2026-01-17T12:44:55.854990
42,dda-cruz_42,80,2026-01-17T03:44:55.854990
2,rfernandes_2,80,2026-01-16T23:44:55.854990
21,natalia46_21,80,2026-01-17T04:44:55.854990
8,jose-miguelribeiro_8,80,2026-01-15T03:44:55.854990
22,cmacedo_22,80,2026-01-15T07:44:55.854990
16,viniciuscastro_16,80,2026-01-15T04:44:55.854990
6,qmoura_6,81,2026-01-17T07:44:55.855013
14,kpinto_14,81,2026-01-15T16:44:55.855013
19,pietroalves_19,81,2026-01-17T01:44:55.855013
12,mcassiano_12,81,2026-01-16T04:44:55.855013
11,aragaovalentina_11,81,2026-01-17T15:44:55.855013
33,da-rochapedro-miguel_33,81,2026-01-17T12:44:55.855013
18,luiz-gustavojesus_18,81,2026-01-16T02:44:55.855013
37,da-conceicaoalicia_37,81,2026-01-17T06:44:55.855013
38,luna17_38,81,2026-01-16T08:44:55.855013
49,lunna09_49,81,2026-01-15T16:44:55.855013
42,dda-cruz_42,81,2026-01-15T23:44:55.855013
1,alvesyan_1,81,2026-01-17T23:44:55.855013
34,maria-sophiada-mota_34,81,2026-01-18T02:44:55.855013
43,ccassiano_43,81,2026-01-17T23:44:55.855013
47,rda-paz_47,81,2026-01-16T23:44:55.855013
27,goncalvesbenjamim_27,81,2026-01-15T13:44:55.855013
5,pgoncalves_5,81,2026-01-17T07:44:55.855013
16,viniciuscastro_16,81,2026-01-15T18:44:55.855013
32,mariahcunha_32,81,2026-01-17T22:44:55.855013
22,cmacedo_22,81,2026-01-17T06:44:55.855013
4,pereiraluigi_4,81,2026-01-18T13:44:55.855013
29,maria-florsampaio_29,81,2026-01-16T05:44:55.855013
4,pereiraluigi_4,82,2025-12-23T19:44:55.855035
42,dda-cruz_42,82,2025-12-24T16:44:55.855035
19,pietroalves_19,82,2025-12-23T00:44:55.855035
21,natalia46_21,82,2025-12-22T15:44:55.855035
50,vda-rocha_50,82,2025-12-23T15:44:55.855035
5,pgoncalves_5,82,2025-12-23T09:44:55.855035
36,rebecagarcia_36,82,2025-12-24T14:44:55.855035
39,maria-isismoreira_39,82,2025-12-24T16:44:55.855035
25,raquel73_25,82,2025-12-24T01:44:55.855035
6,qmoura_6,82,2025-12-23T08:44:55.855035
26,teixeiragabrielly_26,82,2025-12-23T04:44:55.855035
17,ccardoso_17,82,2025-12-24T03:44:55.855035
12,mcassiano_12,82,2025-12-25T03:44:55.855035
48,ada-mota_48,83,2025-12-25T18:44:55.855058
20,luiza98_20,83,2025-12-28T06:44:55.855058
44,mayaandrade_44,83,2025-12-27T08:44:55.855058
39,maria-isismoreira_39,83,2025-12-28T00:44:55.855058
9,anthony-gabrielbarbosa_9,83,2025-12-26T17:44:55.855058
23,oleao_23,83,2025-12-26T08:44:55.855058
43,ccassiano_43,83,2025-12-28T04:44:55.855058
7,natalia93_7,83,2025-12-28T08:44:55.855058
24,jaragao_24,83,2025-12-28T08:44:55.855058
33,da-rochapedro-miguel_33,83,2025-12-25T23:44:55.855058
13,isiscampos_13,83,2025-12-27T02:44:55.855058
32,mariahcunha_32,83,2025-12-28T00:44:55.855058
29,maria-florsampaio_29,83,2025-12-27T20:44:55.855058
25,raquel73_25,83,2025-12-25T23:44:55.855058
31,ucavalcanti_31,83,2025-12-28T02:44:55.855058
18,luiz-gustavojesus_18,83,2025-12-27T03:44:55.855058
28,souzavalentina_28,83,2025-12-26T08:44:55.855058
6,qmoura_6,83,2025-12-26T05:44:55.855058
34,maria-sophiada-mota_34,83,2025-12-27T03:44:55.855058
26,teixeiragabrielly_26,83,2025-12-26T20:44:55.855058
12,mcassiano_12,83,2025-12-28T07:44:55.855058
49,lunna09_49,83,2025-12-27T19:44:55.855058
41,liamdas-neves_41,83,2025-12-27T02:44:55.855058
14,kpinto_14,83,2025-12-28T13:44:55.855058
21,natalia46_21,83,2025-12-25T19:44:55.855058
27,goncalvesbenjamim_27,83,2025-12-28T11:44:55.855058
3,novaesana-beatriz_3,83,2025-12-25T22:44:55.855058
33,da-rochapedro-miguel_33,84,2025-12-14T06:44:55.855084
7,natalia93_7,84,2025-12-13T19:44:55.855084
7,natalia93_7,85,2026-01-08T23:44:55.855110
30,pastorryan_30,85,2026-01-08T22:44:55.855110
43,ccassiano_43,85,2026-01-07T22:44:55.855110
47,rda-paz_47,85,2026-01-08T08:44:55.855110
37,da-conceicaoalicia_37,85,2026-01-07T12:44:55.855110
17,ccardoso_17,85,2026-01-07T16:44:55.855110
23,oleao_23,85,2026-01-07T12:44:55.855110
45,odias_45,85,2026-01-06T23:44:55.855110
38,luna17_38,85,2026-01-07T22:44:55.855110
6,qmoura_6,85,2026-01-07T02:44:55.855110
33,da-rochapedro-miguel_33,85,2026-01-08T20:44:55.855110
2,rfernandes_2,85,2026-01-09T09:44:55.855110
8,jose-miguelribeiro_8,85,2026-01-06T15:44:55.855110
49,lunna09_49,85,2026-01-06T13:44:55.855110
12,mcassiano_12,85,2026-01-08T15:44:55.855110
36,rebecagarcia_36,85,2026-01-07T03:44:55.855110
26,teixeiragabrielly_26,85,2026-01-06T14:44:55.855110
3,novaesana-beatriz_3,85,2026-01-07T10:44:55.855110
41,liamdas-neves_41,85,2026-01-09T02:44:55.855110
14,kpinto_14,85,2026-01-08T23:44:55.855110
29,maria-florsampaio_29,85,2026-01-08T16:44:55.855110
44,mayaandrade_44,85,2026-01-09T03:44:55.855110
10,ribeirolorena_10,85,2026-01-08T03:44:55.855110
11,aragaovalentina_11,85,2026-01-08T11:44:55.855110
19,pietroalves_19,85,2026-01-08T15:44:55.855110
24,jaragao_24,85,2026-01-08T03:44:55.855110
9,anthony-gabrielbarbosa_9,86,2026-01-05T13:44:55.855130
1,alvesyan_1,86,2026-01-04T16:44:55.855130
13,isiscampos_13,86,2026-01-05T15:44:55.855130
8,jose-miguelribeiro_8,86,2026-01-07T02:44:55.855130
2,rfernandes_2,86,2026-01-05T07:44:55.855130
16,viniciuscastro_16,87,2026-01-04T03:44:55.855150
28,souzavalentina_28,87,2026-01-02T18:44:55.855150
41,liamdas-neves_41,87,2026-01-01T20:44:55.855150
35,da-cunhamaria-liz_35,87,2026-01-04T08:44:55.855150
13,isiscampos_13,87,2026-01-01T15:44:55.855150
6,qmoura_6,87,2026-01-03T19:44:55.855150
20,luiza98_20,87,2026-01-03T05:44:55.855150
30,pastorryan_30,87,2026-01-04T11:44:55.855150
10,ribeirolorena_10,87,2026-01-01T21:44:55.855150
31,ucavalcanti_31,87,2026-01-02T23:44:55.855150
49,lunna09_49,87,2026-01-03T18:44:55.855150
2,rfernandes_2,87,2026-01-04T01:44:55.855150
8,jose-miguelribeiro_8,87,2026-01-02T03:44:55.855150
11,aragaovalentina_11,87,2026-01-04T04:44:55.855150
42,dda-cruz_42,87,2026-01-03T09:44:55.855150
29,maria-florsampaio_29,87,2026-01-03T22:44:55.855150
32,mariahcunha_32,87,2026-01-03T20:44:55.855150
48,ada-mota_48,87,2026-01-01T15:44:55.855150
39,maria-isismoreira_39,87,2026-01-02T09:44:55.855150
40,igor68_40,87,2026-01-03T01:44:55.855150
15,gustavo-henrique24_15,87,2026-01-02T13:44:55.855150
19,pietroalves_19,87,2026-01-04T01:44:55.855150
38,luna17_38,87,2026-01-03T09:44:55.855150
7,natalia93_7,87,2026-01-03T21:44:55.855150
36,rebecagarcia_36,87,2026-01-02T18:44:55.855150
47,rda-paz_47,87,2026-01-04T05:44:55.855150
46,duartedaniel_46,87,2026-01-02T17:44:55.855150
34,maria-sophiada-mota_34,87,2026-01-03T08:44:55.855150
37,da-conceicaoalicia_37,87,2026-01-04T00:44:55.855150
1,alvesyan_1,87,2026-01-02T05:44:55.855150
